あか,銅
あか,亜科
あか,閼伽
あか,阿哥
あき,秋
あき,明き
あき,空き
あき,飽き
あく,悪
あく,明く
あく,灰汁
あく,空く
あく,開く
あけ,明け
あげ,上げ
あげ,揚げ
あこ,吾子
あご,顎
あご,吾子
あさ,朝
あさ,麻
あさ,ASA
あざ,字
あざ,痣
あし,脚
あし,葦
あし,足
あじ,味
あじ,鯵
あじ,按司
あじ,阿字
あす,明日
あせ,汗
あぜ,畦
あた,咫
あだ,仇
あだ,徒
あだ,婀娜
あつ,厚
あつ,圧
あて,貴
あて,宛て
あて,当て
あで,艶
あと,後
あと,跡
あな,穴
あに,兄
あに,豈
あね,姉
あの,彼の
あび,阿鼻
あぶ,虻
あま,尼
あま,海
あま,亜麻
あま,安摩
あま,海女
あま,阿媽
あま,阿瑪
あみ,網
あみ,糠蝦
あみ,編み
あみ,阿弥
あむ,編む
あめ,天
あめ,雨
あめ,飴
あや,文
あゆ,鮎
あゆ,阿諛
あら,粗
あら,荒
あり,蟻
あり,有り
ある,或る
ある,有る
ある,離る
あれ,彼れ
あれ,荒れ
あれ,阿礼
あわ,泡
あわ,粟
あん,安
あん,庵
あん,暗
あん,案
あん,閹
あん,鞍
あん,餡
いい,謂
いい,以夷
いい,依倚
いい,唯々
いい,易々
いう,言う
いえ,家
いお,庵
いお,五百
いか,凧
いか,以下
いか,医家
いか,医科
いか,如何
いか,烏賊
いか,異化
いが,毬
いが,衣蛾
いき,域
いき,息
いき,粋
いき,閾
いき,位記
いき,委棄
いき,彝器
いき,意企
いき,意気
いき,生き
いき,異記
いき,胃気
いき,行き
いき,遺棄
いぎ,威儀
いぎ,居木
いぎ,意義
いぎ,異義
いぎ,異議
いく,幾
いく,育
いく,異口
いく,行く
いく,逝く
いく,遺句
いけ,池
いこ,衣袴
いご,以後
いご,囲碁
いざ,伊邪
いざ,椅座
いし,石
いし,倚子
いし,医師
いし,威示
いし,意志
いし,意思
いし,移徙
いし,移祀
いし,縊死
いし,遺址
いし,遺子
いし,遺志
いし,遺矢
いし,頤使
いじ,倚辞
いじ,医事
いじ,医士
いじ,医治
いじ,意地
いじ,意字
いじ,異字
いじ,異時
いじ,維持
いじ,遺事
いじ,遺児
いす,椅子
いそ,磯
いそ,五十
いた,板
いだ,韋駄
いち,一
いち,壱
いち,市
いち,位地
いち,位置
いち,夷地
いつ,五
いつ,佚
いつ,逸
いつ,何時
いつ,稜威
いて,射手
いと,糸
いと,意図
いと,異図
いと,異都
いど,井戸
いど,威怒
いど,易怒
いど,異土
いど,緯度
いな,否
いな,鯔
いな,異な
いな,維那
いぬ,戌
いぬ,犬
いぬ,寝ぬ
いぬ,往ぬ
いね,稲
いは,異派
いば,意馬
いび,居飛
いび,萎靡
いふ,夷俘
いふ,意符
いふ,畏怖
いふ,異父
いふ,移付
いぶ,威武
いぶ,慰撫
いぼ,疣
いぼ,異母
いま,今
いま,居間
いみ,忌み
いみ,意味
いむ,医務
いむ,忌む
いむ,異夢
いも,妹
いも,芋
いも,痘痕
いや,否
いや,嫌
いや,弥
いゆ,出湯
いら,刺
いり,入り
いる,入る
いる,射る
いる,居る
いる,炒る
いる,要る
いる,鋳る
いれ,入れ
いろ,色
いわ,岩
いわ,伊和
いわ,惟和
いわ,違和
いわ,頤和
いん,印
いん,員
いん,因
いん,婬
いん,尹
いん,殷
いん,院
いん,陰
いん,隠
いん,韻
いん,飲
うあ,烏鴉
うい,憂い
うい,有為
うう,右羽
うえ,上
うえ,植え
うえ,飢え
うお,魚
うか,羽化
うか,雨下
うか,雨花
うか,齲窩
うが,宇賀
うき,右記
うき,浮き
うき,烏鬼
うき,雨季
うき,雨期
うく,浮く
うぐ,迂愚
うけ,筌
うけ,受け
うけ,有卦
うけ,雨花
うこ,右顧
うご,海髪
うご,雨後
うさ,憂さ
うし,丑
うし,牛
うし,大人
うし,齲歯
うじ,氏
うじ,蛆
うす,臼
うす,薄
うず,渦
うず,右図
うず,烏頭
うず,雲珠
うそ,嘘
うそ,嘯
うそ,鷽
うた,歌
うち,中
うち,内
うち,家
うち,打ち
うち,撃ち
うち,討ち
うつ,鬱
うつ,打つ
うで,腕
うと,烏兎
うど,独活
うに,雲丹
うね,畝
うは,右派
うば,姥
うば,乳母
うふ,右府
うぶ,初
うぶ,右廡
うま,午
うま,馬
うま,右馬
うみ,海
うみ,膿
うみ,生み
うみ,産み
うむ,倦む
うむ,有無
うむ,熟む
うむ,生む
うむ,績む
うむ,膿む
うめ,梅
うよ,紆余
うら,占
うら,心
うら,浦
うら,裏
うり,瓜
うり,売り
うる,粳
うる,売る
うれ,末
うれ,売れ
うろ,虚
うろ,有漏
うろ,烏鷺
うろ,迂路
うろ,雨露
うろ,鳥鷺
うわ,上
うん,吽
うん,運
うん,雲
えい,営
えい,嬰
えい,影
えい,楹
えい,永
えい,睿
えい,穎
えい,纓
えい,英
えい,衛
えい,詠
えい,鋭
えい,依位
えき,役
えき,易
えき,液
えき,疫
えき,益
えき,駅
えき,衛気
えぎ,餌木
えく,会苦
えげ,会下
えこ,会古
えこ,依怙
えさ,餌
えざ,会座
えし,壊死
えし,絵師
えじ,衛士
えず,絵図
えせ,似非
えそ,壊疽
えそ,狗母魚
えた,穢多
えだ,枝
えつ,悦
えつ,謁
えつ,越
えつ,閲
えて,得手
えて,柄手
えと,干支
えど,江戸
えど,穢土
えな,胞衣
えば,絵羽
えぱ,EPA
えび,蝦
えふ,絵布
えふ,衛府
えま,絵馬
えま,EMMA
えみ,笑み
えむ,笑む
えら,鰓
えり,襟
えり,選り
える,彫る
える,得る
える,選る
えん,円
えん,冤
えん,園
えん,塩
えん,婉
えん,宴
えん,炎
えん,煙
えん,燕
えん,猿
えん,縁
えん,艶
えん,苑
えん,遠
おい,甥
おい,笈
おい,老い
おう,凹
おう,墺
おう,央
おう,媼
おう,応
おう,桜
おう,横
おう,欧
おう,王
おう,翁
おう,黄
おう,生う
おう,負う
おう,追う
おお,大
おか,丘
おか,陸
おが,大鋸
おき,沖
おき,燠
おき,置き
おき,起き
おぎ,荻
おぎ,男木
おく,億
おく,奥
おく,屋
おく,於く
おく,置く
おぐ,招ぐ
おけ,桶
おこ,烏滸
おご,御御
おさ,筬
おさ,長
おさ,悪作
おさ,曰佐
おさ,訳語
おし,唖
おし,押し
おし,鴛鴦
おじ,伯父
おじ,叔父
おす,雄
おす,小簾
おす,押す
おそ,悪阻
おだ,小田
おち,遠
おち,落ち
おつ,乙
おと,音
おと,於兎
おに,鬼
おね,尾根
おの,己
おの,斧
おは,尾羽
おば,伯母
おば,叔母
おび,帯
おび,帯び
おふ,麻生
おみ,臣
おみ,小忌
おも,主
おも,面
おや,親
おゆ,お湯
おら,己
おり,折
おり,檻
おり,滓
おり,澱
おり,折り
おり,汚吏
おり,織り
おる,居る
おる,折る
おる,織る
おれ,俺
おれ,折れ
おろ,悪露
おん,御
おん,怨
おん,恩
おん,温
おん,音
かあ,母
かい,乖
かい,会
かい,匙
かい,回
かい,塊
かい,壊
かい,峡
かい,快
かい,怪
かい,悔
かい,戒
かい,楷
かい,櫂
かい,海
かい,界
かい,皆
かい,解
かい,貝
かい,開
かい,階
かい,下位
かい,下意
かい,下衣
かい,歌意
かい,甲斐
かい,華夷
かい,買い
かい,飼い
かう,交う
かう,寡雨
かう,支う
かう,買う
かう,迦宇
かう,飼う
かえ,代え
かえ,換え
かえ,替え
かお,顔
かか,呵々
かか,花下
かか,苛課
かが,花芽
かき,垣
かき,柿
かき,下記
かき,下鰭
かき,夏季
かき,夏期
かき,掻き
かき,書き
かき,架器
かき,火器
かき,火気
かき,牡蠣
かき,舁き
かき,花卉
かき,花器
かき,花期
かぎ,鉤
かぎ,鍵
かぎ,嘉儀
かぎ,歌妓
かぎ,科技
かく,各
かく,核
かく,格
かく,槨
かく,殻
かく,画
かく,確
かく,膈
かく,覚
かく,角
かく,赫
かく,郭
かく,閣
かく,佳句
かく,掻く
かく,斯く
かく,書く
かく,欠く
かく,歌句
かぐ,嗅ぐ
かぐ,家具
かけ,掛け
かけ,欠け
かけ,賭け
かげ,影
かげ,陰
かげ,鹿毛
かこ,夏枯
かこ,水夫
かこ,舟子
かこ,過去
かご,籠
かご,加護
かご,歌語
かご,華語
かご,訛語
かご,駕籠
かご,鹿児
かさ,傘
かさ,嵩
かさ,毬
かし,樫
かし,カ氏
かし,下士
かし,下肢
かし,下賜
かし,仮歯
かし,仮死
かし,家嗣
かし,家士
かし,歌詞
かし,歌詩
かし,歌誌
かし,河岸
かし,瑕疵
かし,菓子
かし,華氏
かし,貸し
かじ,梶
かじ,加持
かじ,家事
かじ,火事
かじ,箇寺
かじ,花事
かじ,華字
かじ,鍛冶
かす,滓
かす,糟
かす,仮す
かす,貸す
かず,数
かず,下図
かせ,枷
かせ,綛
かぜ,風
かぜ,風邪
かそ,可塑
かそ,家祖
かそ,過疎
かた,型
かた,形
かた,方
かた,潟
かた,片
かた,肩
かた,夥多
かた,寡多
かた,掛搭
かた,過多
かち,徒
かち,褐
かち,価値
かち,勝ち
かっ,褐
かつ,喝
かつ,活
かつ,渇
かつ,且つ
かつ,勝つ
かて,糅
かて,糧
かと,河図
かと,蝌蚪
かと,過渡
かど,廉
かど,角
かど,門
かど,火土
かど,火度
かど,看督
かど,過度
かな,哉
かな,金
かな,仮名
かに,蟹
かぬ,KANU
かね,矩
かね,金
かね,鉦
かね,鐘
かね,鉄漿
かの,刈野
かの,彼の
かば,樺
かば,蒲
かば,河馬
かひ,下婢
かひ,下碑
かひ,可否
かひ,果皮
かひ,歌碑
かひ,痂皮
かび,黴
かび,華美
かふ,下付
かふ,下布
かふ,家父
かふ,家譜
かふ,寡夫
かふ,寡婦
かふ,火夫
かふ,花譜
かふ,葭莩
かぶ,株
かぶ,蕪
かぶ,下部
かぶ,歌舞
かべ,壁
かほ,果穂
かぼ,家母
かま,窯
かま,釜
かま,鎌
かみ,上
かみ,守
かみ,神
かみ,紙
かみ,髪
かみ,佳味
かみ,加味
かみ,嘉美
かむ,噛む
かむ,擤む
かめ,亀
かめ,瓶
かも,氈
かも,鴨
かや,榧
かや,茅
かや,蚊帳
かや,高陽
かゆ,粥
かよ,箇夜
かよ,駕輿
から,乾
から,唐
から,殻
から,空
から,迦羅
かり,仮
かり,雁
かり,下吏
かり,借り
かり,刈り
かり,狩り
かり,箇里
かる,借る
かる,刈る
かる,狩る
かる,駆る
かれ,彼
かれ,枯れ
かろ,火炉
かろ,花路
かわ,側
かわ,川
かわ,河
かわ,皮
かわ,革
かわ,佳話
かん,乾
かん,冠
かん,函
かん,刊
かん,勘
かん,坎
かん,奸
かん,姦
かん,完
かん,官
かん,寒
かん,寛
かん,嵌
かん,巻
かん,幹
かん,患
かん,感
かん,慣
かん,柑
かん,桿
かん,棺
かん,款
かん,歓
かん,漢
かん,澗
かん,灌
かん,燗
かん,環
かん,甘
かん,疳
かん,癇
かん,監
かん,稈
かん,管
かん,簡
かん,緘
かん,緩
かん,缶
かん,肝
かん,艦
かん,艱
かん,観
かん,貫
かん,還
かん,鐗
かん,鐶
かん,鑑
かん,閑
かん,間
かん,関
かん,韓
かん,館
かん,鹹
がい,垓
がい,外
がい,害
がい,慨
がい,概
がい,蓋
がい,街
がい,該
がい,甲斐
がい,画意
がい,臥位
がか,画家
がか,画架
がか,画科
がが,峨々
がき,餓飢
がき,餓鬼
がぎ,画技
がく,学
がく,楽
がく,萼
がく,額
がく,顎
がぐ,臥具
がけ,崖
がけ,掛け
がご,雅語
がし,瓦子
がし,賀詞
がし,餓死
がそ,画素
がた,型
がた,形
がた,方
がち,勝ち
がち,雅致
がつ,月
がと,画図
がは,画派
がば,牙婆
がび,画眉
がび,蛾眉
がふ,楽府
がふ,画布
がふ,画譜
がほ,牙保
がま,蝦蟇
がみ,雅味
がむ,雅夢
がら,柄
がら,瓦落
がり,許
がり,刈り
がわ,側
がん,丸
がん,元
がん,岩
がん,岸
がん,癌
がん,眼
がん,雁
がん,頑
がん,願
がん,龕
きあ,起亜
きい,奇異
きい,機位
きい,貴意
きう,喜雨
きう,気宇
きう,祈雨
きえ,帰依
きお,黄尾
きか,危禍
きか,奇花
きか,奇貨
きか,帰化
きか,帰嫁
きか,帰家
きか,帰樺
きか,幾何
きか,揮下
きか,旗下
きか,机下
きか,気化
きか,貴下
きか,貴家
きか,起貨
きか,麾下
きが,帰臥
きが,起臥
きが,飢餓
きき,利き
きき,危機
きき,器機
きき,奇々
きき,奇詭
きき,嬉々
きき,忌器
きき,忌諱
きき,旗機
きき,既記
きき,機器
きき,毀棄
きき,煕々
きき,聞き
きき,記紀
きき,鬼気
きぎ,嬉戯
きぎ,木々
きぎ,木木
きぎ,機宜
きぎ,起義
きく,菊
きく,利く
きく,危懼
きく,崎嶇
きく,聞く
きく,規矩
きく,起句
きぐ,危惧
きぐ,器具
きぐ,木具
きぐ,機具
きこ,帰庫
きこ,旗鼓
きこ,騎虎
きご,基語
きご,季語
きご,綺語
きさ,器差
きざ,器座
きざ,起坐
きざ,跪坐
きざ,騎座
きし,岸
きし,己巳
きし,帰思
きし,愧死
きし,旗幟
きし,既死
きし,既視
きし,期始
きし,棊子
きし,棋史
きし,棋士
きし,気死
きし,癸巳
きし,貴使
きし,貴誌
きし,起始
きし,起死
きし,騎士
きし,騎獅
きじ,雉
きじ,喜字
きじ,奇事
きじ,帰寺
きじ,木地
きじ,棄児
きじ,生地
きじ,記事
きじ,起辞
きす,鱚
きず,傷
きず,基図
きず,生酢
きそ,基礎
きそ,昨日
きそ,起訴
きた,北
きち,吉
きち,危地
きち,基地
きち,奇知
きち,既知
きち,機知
きち,窺知
きち,貴地
きて,来手
きと,企図
きと,帰途
きと,帰都
きど,器土
きど,希土
きど,木戸
きど,輝度
きぬ,絹
きぬ,衣
きね,杵
きば,牙
きば,木場
きば,気場
きば,騎馬
きば,鬼馬
きひ,基肥
きひ,帰脾
きひ,忌避
きひ,貴妃
きび,黍
きび,己未
きび,機尾
きび,癸未
きび,羈縻
きび,驥尾
きふ,基布
きふ,寄付
きふ,寄附
きふ,帰府
きふ,棋譜
きふ,気府
きふ,記譜
きふ,貴腐
きぶ,基部
きほ,騎歩
きぼ,規模
きみ,君
きみ,奇味
きみ,気味
きみ,黄み
きむ,帰無
きめ,木目
きめ,決め
きも,肝
きゆ,窺窬
きゆ,覬覦
きょ,居
きょ,巨
きょ,挙
きょ,渠
きょ,炬
きょ,虚
きょ,距
きよ,寄与
きよ,毀誉
きら,輝羅
きり,桐
きり,錐
きり,霧
きり,切り
きり,鬼吏
きる,切る
きる,着る
きる,鑽る
きる,霧る
きれ,切れ
きろ,寄蘆
きろ,岐路
きろ,帰路
きわ,際
きわ,奇話
きん,勤
きん,听
きん,均
きん,巾
きん,斤
きん,琴
きん,磬
きん,禁
きん,筋
きん,菌
きん,近
きん,金
きん,錦
ぎか,偽貨
ぎか,戯歌
ぎか,技科
ぎか,義靴
ぎが,戯画
ぎき,儀軌
ぎき,義旗
ぎき,義気
ぎぎ,巍々
ぎぎ,疑義
ぎく,疑懼
ぎげ,義解
ぎし,偽史
ぎし,戯詩
ぎし,技師
ぎし,義士
ぎし,義姉
ぎし,義子
ぎし,義歯
ぎし,義肢
ぎし,魏使
ぎし,魏志
ぎじ,擬餌
ぎじ,疑似
ぎじ,議事
ぎす,義須
ぎだ,犠打
ぎて,技手
ぎと,義徒
ぎひ,偽扉
ぎひ,偽碑
ぎひ,犠飛
ぎふ,偽父
ぎふ,義夫
ぎふ,義婦
ぎふ,義父
ぎぼ,義母
ぎみ,君
ぎむ,義務
ぎょ,魚
ぎり,義理
ぎわ,際
ぎわ,義和
ぎん,銀
くい,杭
くい,句意
くい,悔い
くい,食い
くう,空
くう,食う
くえ,九絵
くえ,倶会
くか,苦果
くき,茎
くき,区旗
くき,群来
くぎ,釘
くぎ,供犠
くぎ,区議
くぎ,句義
くく,九々
くく,九九
くく,区々
くく,苦々
くげ,供笥
くげ,供花
くげ,供華
くげ,公家
くげ,狗牙
くこ,枸杞
くご,供御
くさ,瘡
くさ,種
くさ,草
くし,串
くし,櫛
くし,句誌
くし,駆使
くじ,籤
くじ,九字
くじ,公事
くす,樟
くす,庫司
くず,屑
くず,葛
くせ,曲
くせ,癖
くそ,糞
くだ,管
くち,口
くつ,窟
くつ,靴
くど,竈突
くど,苦土
くに,国
くの,久の
くひ,俱非
くひ,句碑
くび,首
くぶ,区部
くほ,駆歩
くぼ,窪
くま,熊
くま,隈
くみ,組
くみ,汲み
くみ,組み
くみ,苦味
くむ,汲む
くむ,組む
くめ,貢馬
くも,雲
くも,蜘蛛
くら,倉
くら,嵓
くら,蔵
くら,鞍
くり,栗
くり,庫裏
くり,繰り
くる,佝僂
くる,来る
くる,繰る
くれ,暮れ
くろ,畔
くろ,黒
くわ,桑
くわ,鍬
くん,勲
くん,君
くん,訓
ぐう,宮
ぐず,愚図
ぐち,愚痴
ぐび,具備
ぐふ,愚父
ぐぶ,供奉
ぐぼ,愚母
ぐみ,茱萸
ぐり,屈輪
ぐん,群
ぐん,軍
ぐん,郡
けい,京
けい,兄
けい,刑
けい,圭
けい,型
けい,奎
けい,形
けい,径
けい,慧
けい,敬
けい,景
けい,桂
けい,渓
けい,炯
けい,琼
けい,禊
けい,系
けい,経
けい,罄
けい,罫
けい,茎
けい,荊
けい,觿
けい,計
けい,警
けい,蹊
けい,軽
けい,邢
けい,頸
けい,馨
けい,鶏
けう,希有
けか,悔過
けが,怪我
けく,希求
けぐ,希求
けご,毛蚕
けさ,今朝
けさ,袈裟
けし,家司
けし,消し
けし,罌粟
けじ,化地
けじ,卦辞
けす,消す
けた,桁
けた,気多
けつ,傑
けつ,夬
けつ,欠
けつ,決
けつ,碣
けつ,穴
けつ,結
けつ,羯
けつ,血
けつ,闕
けに,家尼
けに,異に
けば,毳
けば,毛羽
けみ,検見
けむ,煙
けら,鉧
けら,螻蛄
けら,啄木鳥
けり,鳧
けり,蹴り
ける,蹴る
けん,件
けん,健
けん,兼
けん,券
けん,剣
けん,圏
けん,堅
けん,妍
けん,拳
けん,検
けん,権
けん,犬
けん,県
けん,研
けん,腱
けん,莧
けん,見
けん,謙
けん,賢
けん,軒
けん,鍵
けん,間
けん,険
けん,顕
げい,芸
げい,霓
げか,外科
げき,劇
げき,戟
げき,撃
げき,檄
げき,激
げき,外記
げげ,下々
げげ,解夏
げこ,下戸
げざ,下座
げし,下至
げし,夏至
げじ,下知
げじ,蚰蜒
げす,下種
げた,下駄
げち,下知
げつ,月
げに,実に
げば,下馬
げひ,下痞
げや,下屋
げや,下野
げり,下痢
げん,元
げん,原
げん,厳
げん,幻
げん,弦
げん,減
げん,源
げん,玄
げん,現
げん,甗
げん,絃
げん,舷
げん,言
げん,限
げん,験
こい,恋
こい,鯉
こい,古意
こい,故意
こい,濃い
こい,虎威
こい,請い
こう,亢
こう,交
こう,侯
こう,候
こう,光
